claim_id,worker_id,city,zone,date,claim_type,inactive_hours,payout_amount,rainfall_mm,aqi,temperature_c,gps_consistent,activity_coherent,timing_correlated,device_clean,confidence_score,is_legitimate,status
CLM-100192,GK-10411,Chennai,Adyar,2025-10-28,Extreme Heat,9.8,504.97,38.6,110,29.8,True,True,True,True,100,True,approved
CLM-100193,GK-10236,Delhi,Janakpuri,2025-11-29,Extreme Heat,8.5,428.72,0.0,333,30.2,True,True,True,True,100,True,approved
CLM-100194,GK-10465,Delhi,Dwarka,2025-12-24,Severe AQI,5.9,290.54,0.0,414,39.2,True,True,True,True,100,True,approved
CLM-100195,GK-10103,Chennai,T. Nagar,2025-12-06,Flooding,5.3,195.86,43.7,104,27.8,True,True,True,True,100,True,approved
CLM-100196,GK-10297,Mumbai,Malad,2025-12-28,Flooding,4.5,162.55,31.0,20,25.3,True,True,True,True,100,True,approved
CLM-100197,GK-10426,Mumbai,Thane,2025-12-28,Civic Disruption,5.2,263.45,31.0,20,25.3,True,True,True,True,100,True,approved
CLM-100198,GK-10207,Delhi,Connaught Place,2025-11-14,Severe AQI,5.4,300.52,0.0,371,24.1,True,True,True,True,100,True,approved
CLM-100199,GK-10027,Mumbai,Kurla,2025-12-28,Flooding,7.6,644.68,31.0,20,25.3,True,True,True,True,100,True,approved
CLM-100200,GK-10331,Mumbai,Dadar,2025-12-28,Extreme Heat,9.9,332.34,31.0,20,25.3,True,True,True,True,100,True,approved
CLM-100201,GK-10275,Chennai,Chromepet,2025-10-21,Flooding,6.9,422.23,47.1,101,31.1,True,False,True,True,87,True,approved
CLM-100202,GK-10347,Chennai,Sholinganallur,2026-03-16,Severe AQI,9.9,314.82,0.0,85,33.9,False,True,False,False,42,False,rejected
CLM-100203,GK-10161,Delhi,Dwarka,2025-12-27,Flooding,3.6,148.54,2.2,317,31.0,True,True,False,True,86,True,approved
CLM-100204,GK-10098,Delhi,Saket,2025-12-12,Severe AQI,9.2,820.06,0.0,317,22.7,True,True,True,True,100,True,approved
CLM-100205,GK-10402,Chennai,Chromepet,2025-11-26,Heavy Rainfall,6.1,443.17,50.0,128,28.4,True,True,True,True,100,True,approved
CLM-100206,GK-10379,Delhi,Karol Bagh,2025-10-25,Extreme Heat,3.8,289.71,0.0,204,28.0,False,False,False,False,26,False,rejected
CLM-100207,GK-10419,Chennai,Porur,2025-10-20,Severe AQI,9.7,297.59,38.6,142,37.6,True,True,True,True,100,True,approved
CLM-100208,GK-10038,Delhi,Janakpuri,2025-12-16,Severe AQI,3.5,179.09,0.0,461,22.4,True,True,True,True,100,True,approved
CLM-100209,GK-10137,Mumbai,Navi Mumbai,2026-01-11,Severe AQI,6.6,514.07,0.0,123,27.5,False,True,True,True,62,False,review
CLM-100210,GK-10093,Delhi,Pitampura,2025-11-22,Extreme Heat,9.1,606.97,0.0,284,43.6,True,True,True,True,100,True,approved
CLM-100211,GK-10120,Mumbai,Thane,2025-12-28,Civic Disruption,4.3,128.38,31.0,20,25.3,True,True,True,True,100,True,approved
CLM-100212,GK-10270,Mumbai,Powai,2025-12-28,Heavy Rainfall,7.4,413.52,31.0,20,25.3,True,True,True,True,100,True,approved
CLM-100213,GK-10021,Mumbai,Thane,2025-12-28,Heavy Rainfall,7.0,412.23,31.0,20,25.3,True,False,True,True,82,True,approved
CLM-100214,GK-10336,Mumbai,Powai,2026-03-13,Heavy Rainfall,7.1,333.38,0.0,187,28.4,False,False,False,True,40,False,rejected
CLM-100215,GK-10392,Chennai,Guindy,2026-02-15,Severe AQI,4.6,171.07,0.0,145,30.4,False,False,False,False,17,False,rejected
CLM-100216,GK-10087,Mumbai,Thane,2025-12-28,Heavy Rainfall,6.7,321.03,31.0,20,25.3,True,True,True,True,100,True,approved
CLM-100217,GK-10489,Mumbai,Malad,2025-12-28,Flooding,8.6,468.48,31.0,20,25.3,True,True,True,True,100,True,approved
CLM-100218,GK-10176,Chennai,Velachery,2025-11-15,Heavy Rainfall,9.2,296.24,47.7,91,33.7,True,False,True,False,74,True,review
CLM-100219,GK-10054,Mumbai,Thane,2026-02-02,Extreme Heat,8.8,438.16,0.0,68,20.0,False,False,True,False,32,False,rejected
CLM-100220,GK-10308,Mumbai,Goregaon,2025-12-28,Civic Disruption,6.0,387.98,31.0,20,25.3,True,True,True,True,100,True,approved
CLM-100221,GK-10297,Mumbai,Malad,2025-12-28,Civic Disruption,6.3,227.57,31.0,20,25.3,True,True,True,True,100,True,approved
CLM-100222,GK-10465,Delhi,Dwarka,2026-01-23,Extreme Heat,8.4,413.65,0.0,318,18.8,True,True,True,True,100,True,approved
CLM-100223,GK-10208,Mumbai,Dadar,2025-11-23,Severe AQI,9.4,999.13,0.0,329,39.5,False,True,True,True,85,False,approved
CLM-100224,GK-10368,Chennai,Porur,2025-11-22,Flooding,9.1,477.18,41.2,232,35.8,True,True,True,True,100,True,approved
CLM-100225,GK-10115,Chennai,Mylapore,2025-12-21,Flooding,9.4,303.97,30.1,99,27.0,True,True,True,True,100,True,approved
CLM-100226,GK-10105,Chennai,Porur,2025-11-22,Heavy Rainfall,9.6,594.22,41.2,232,35.8,True,False,False,True,75,True,review
CLM-100227,GK-10007,Chennai,Mylapore,2025-12-21,Flooding,5.0,209.3,30.1,99,27.0,True,True,True,True,100,True,approved
CLM-100228,GK-10284,Delhi,Rohini,2025-12-29,Civic Disruption,8.5,421.51,0.0,332,37.5,True,True,True,True,100,True,approved
CLM-100229,GK-10429,Mumbai,Kurla,2025-12-28,Severe AQI,5.6,225.8,31.0,20,25.3,False,True,True,True,79,True,review
CLM-100230,GK-10019,Mumbai,Goregaon,2025-12-28,Extreme Heat,5.6,332.53,31.0,20,25.3,True,True,True,True,100,True,approved
CLM-100231,GK-10148,Delhi,Janakpuri,2025-12-07,Severe AQI,9.2,813.58,0.0,441,21.0,True,True,False,True,87,True,approved
CLM-100232,GK-10467,Delhi,Karol Bagh,2025-11-17,Severe AQI,7.5,317.86,0.0,356,36.2,True,True,False,True,89,True,approved
CLM-100233,GK-10033,Delhi,Saket,2025-12-02,Severe AQI,8.6,870.99,0.0,460,19.2,True,True,True,True,100,True,approved
CLM-100234,GK-10160,Mumbai,Kurla,2025-12-28,Flooding,5.4,139.55,31.0,20,25.3,True,True,True,True,100,True,approved
CLM-100235,GK-10393,Mumbai,Thane,2025-12-28,Heavy Rainfall,5.4,500.95,31.0,20,25.3,True,True,True,True,100,True,approved
CLM-100236,GK-10483,Chennai,Chromepet,2025-12-20,Severe AQI,9.5,852.75,39.0,77,23.5,True,True,True,True,100,True,approved
CLM-100237,GK-10460,Delhi,Rohini,2025-11-23,Heavy Rainfall,7.4,456.37,0.0,329,39.5,True,True,True,True,100,True,approved
CLM-100238,GK-10427,Chennai,Porur,2025-12-27,Heavy Rainfall,7.1,296.22,57.4,83,23.6,True,True,True,True,100,True,approved
CLM-100239,GK-10272,Chennai,Sholinganallur,2025-11-05,Heavy Rainfall,7.4,293.47,44.4,168,28.7,True,True,True,True,100,True,approved
CLM-100240,GK-10471,Mumbai,Kurla,2025-12-28,Heavy Rainfall,9.0,347.19,31.0,20,25.3,True,False,True,True,86,True,approved
CLM-100241,GK-10382,Chennai,Chromepet,2025-11-29,Heavy Rainfall,4.6,136.5,43.2,29,35.2,True,False,True,True,87,True,approved
CLM-100242,GK-10467,Delhi,Karol Bagh,2026-03-10,Extreme Heat,7.4,313.62,0.0,171,45.5,True,True,True,True,100,True,approved
CLM-100243,GK-10215,Delhi,Chandni Chowk,2025-11-19,Severe AQI,5.7,302.97,0.0,370,43.0,True,True,True,True,100,True,approved
CLM-100244,GK-10431,Mumbai,Andheri,2025-12-28,Extreme Heat,3.5,130.04,31.0,20,25.3,True,True,True,True,100,True,approved
CLM-100245,GK-10386,Delhi,Rohini,2026-01-20,Severe AQI,7.5,308.84,0.0,359,26.1,True,True,True,True,100,True,approved
CLM-100246,GK-10120,Mumbai,Thane,2025-12-28,Extreme Heat,9.5,283.64,31.0,20,25.3,True,True,True,False,94,True,approved
CLM-100247,GK-10083,Delhi,Connaught Place,2025-12-31,Extreme Heat,8.6,439.91,0.0,306,22.0,True,True,False,True,89,True,approved
CLM-100248,GK-10494,Chennai,Mylapore,2025-12-09,Extreme Heat,4.8,394.75,37.0,26,24.9,True,True,False,True,86,True,approved
CLM-100249,GK-10235,Delhi,Janakpuri,2026-01-31,Severe AQI,5.7,287.17,0.0,435,23.3,True,True,True,True,100,True,approved
CLM-100250,GK-10061,Mumbai,Navi Mumbai,2025-12-28,Flooding,5.7,216.81,31.0,20,25.3,True,True,True,True,100,True,approved
CLM-100251,GK-10373,Chennai,Velachery,2025-11-25,Heavy Rainfall,7.0,330.9,35.0,93,36.2,True,True,True,True,100,True,approved
CLM-100252,GK-10079,Mumbai,Bandra,2025-12-28,Severe AQI,4.6,309.72,31.0,20,25.3,True,True,False,True,91,True,approved
CLM-100253,GK-10226,Mumbai,Powai,2025-12-28,Civic Disruption,7.5,350.19,31.0,20,25.3,True,True,True,True,100,True,approved
CLM-100254,GK-10224,Mumbai,Kurla,2025-12-28,Flooding,7.9,626.53,31.0,20,25.3,True,True,True,True,100,True,approved
CLM-100255,GK-10496,Chennai,Mylapore,2025-10-12,Civic Disruption,9.0,315.11,0.6,57,28.0,True,True,False,True,62,False,review
CLM-100256,GK-10310,Mumbai,Bandra,2025-12-28,Extreme Heat,7.5,359.46,31.0,20,25.3,True,False,True,True,82,True,approved
CLM-100257,GK-10083,Delhi,Connaught Place,2025-11-05,Severe AQI,3.4,173.92,0.0,333,42.0,True,True,True,True,100,True,approved
CLM-100258,GK-10458,Chennai,Adyar,2025-12-23,Severe AQI,4.6,170.47,36.4,95,27.5,True,True,False,True,89,True,approved
CLM-100259,GK-10337,Mumbai,Malad,2025-12-28,Severe AQI,7.2,421.66,31.0,20,25.3,True,False,True,True,84,True,approved
CLM-100260,GK-10115,Chennai,Mylapore,2025-10-29,Civic Disruption,8.7,281.33,38.8,149,36.5,True,True,True,True,100,True,approved
CLM-100261,GK-10222,Delhi,Lajpat Nagar,2025-12-03,Extreme Heat,8.4,198.82,0.0,162,32.0,True,False,False,False,48,False,rejected
CLM-100262,GK-10208,Mumbai,Dadar,2025-12-28,Severe AQI,4.3,457.05,31.0,20,25.3,True,True,True,True,100,True,approved
CLM-100263,GK-10308,Mumbai,Goregaon,2025-12-28,Civic Disruption,6.2,400.92,31.0,20,25.3,True,True,True,True,100,True,approved
CLM-100264,GK-10421,Delhi,Janakpuri,2025-11-27,Severe AQI,9.7,338.06,0.0,425,28.8,True,True,True,True,100,True,approved
CLM-100265,GK-10387,Chennai,Guindy,2025-11-04,Heavy Rainfall,3.9,134.78,37.8,115,32.9,True,False,True,True,84,True,approved
CLM-100266,GK-10210,Mumbai,Thane,2025-12-28,Extreme Heat,9.0,498.88,31.0,20,25.3,False,True,True,True,82,True,approved
CLM-100267,GK-10322,Chennai,Guindy,2025-10-20,Heavy Rainfall,9.2,272.34,47.3,101,37.4,True,True,True,True,100,True,approved
CLM-100268,GK-10103,Chennai,T. Nagar,2025-12-03,Flooding,5.4,199.56,0.0,20,30.7,True,False,False,False,38,False,rejected
CLM-100269,GK-10497,Chennai,Sholinganallur,2026-02-01,Flooding,3.3,120.68,0.0,48,19.3,True,False,True,True,63,False,review
CLM-100270,GK-10088,Delhi,Rohini,2025-11-06,Severe AQI,5.6,321.89,0.0,422,45.3,True,True,True,True,100,True,approved
CLM-100271,GK-10496,Chennai,Mylapore,2025-12-09,Heavy Rainfall,6.6,231.08,37.0,26,24.9,True,False,True,True,83,True,approved
CLM-100272,GK-10199,Mumbai,Kurla,2025-12-28,Flooding,3.2,287.42,31.0,20,25.3,True,True,True,True,100,True,approved
CLM-100273,GK-10117,Delhi,Chandni Chowk,2025-10-12,Extreme Heat,4.3,172.67,0.0,126,43.8,True,True,True,True,100,True,approved
CLM-100274,GK-10460,Delhi,Rohini,2025-11-17,Severe AQI,9.0,555.05,0.0,414,36.6,True,False,False,True,78,False,review
CLM-100275,GK-10457,Delhi,Nehru Place,2025-11-19,Severe AQI,6.9,547.5,0.0,444,45.9,True,True,True,True,100,True,approved
CLM-100276,GK-10431,Mumbai,Andheri,2025-12-28,Extreme Heat,4.2,156.04,31.0,20,25.3,True,False,True,True,82,True,approved
CLM-100277,GK-10240,Mumbai,Powai,2026-02-19,Severe AQI,4.7,279.38,0.0,144,36.9,False,False,False,True,39,False,rejected
CLM-100278,GK-10127,Delhi,Lajpat Nagar,2025-12-28,Severe AQI,5.1,275.37,0.0,500,22.9,True,True,True,True,100,True,approved
CLM-100279,GK-10091,Delhi,Connaught Place,2025-12-02,Severe AQI,4.4,229.54,0.0,462,29.9,False,True,True,True,82,True,approved
CLM-100280,GK-10084,Delhi,Karol Bagh,2025-10-10,Extreme Heat,4.1,210.99,0.0,152,43.6,True,True,True,True,100,True,approved
CLM-100281,GK-10340,Chennai,Anna Nagar,2025-12-14,Heavy Rainfall,5.6,156.1,95.8,84,23.6,True,True,True,True,100,True,approved
CLM-100282,GK-10064,Delhi,Pitampura,2025-11-17,Severe AQI,4.7,175.14,0.0,414,36.6,True,True,True,True,100,True,approved
CLM-100283,GK-10022,Delhi,Pitampura,2025-12-19,Flooding,6.0,229.99,0.0,306,20.3,True,True,False,True,86,True,approved
CLM-100284,GK-10357,Delhi,Dwarka,2025-10-29,Heavy Rainfall,9.2,343.31,0.0,72,32.3,True,True,False,True,74,False,review
CLM-100285,GK-10056,Mumbai,Andheri,2025-12-28,Flooding,9.8,521.87,31.0,20,25.3,True,True,True,True,100,True,approved
CLM-100286,GK-10292,Chennai,Anna Nagar,2025-10-07,Heavy Rainfall,7.3,378.44,48.0,102,28.9,True,True,True,True,100,True,approved
CLM-100287,GK-10484,Mumbai,Bandra,2025-12-28,Flooding,5.7,307.38,31.0,20,25.3,True,True,True,True,100,True,approved
CLM-100288,GK-10376,Mumbai,Goregaon,2025-12-28,Extreme Heat,3.6,151.36,31.0,20,25.3,True,True,True,True,100,True,approved
CLM-100289,GK-10170,Chennai,T. Nagar,2025-12-17,Flooding,6.7,388.82,30.4,89,26.3,True,True,True,True,100,True,approved
CLM-100290,GK-10031,Chennai,Guindy,2025-11-04,Extreme Heat,5.5,227.2,37.8,115,32.9,True,True,True,True,100,True,approved
CLM-100291,GK-10388,Chennai,Mylapore,2025-12-14,Heavy Rainfall,6.1,146.19,73.6,120,32.7,True,True,True,True,100,True,approved
CLM-100292,GK-10480,Chennai,Tambaram,2025-12-20,Flooding,3.3,185.36,40.9,25,23.6,True,True,False,True,91,True,approved
CLM-100293,GK-10193,Chennai,T. Nagar,2025-11-03,Heavy Rainfall,6.1,120.39,47.9,160,30.0,True,True,True,True,100,True,approved
CLM-100294,GK-10181,Chennai,Chromepet,2025-11-20,Civic Disruption,9.3,549.8,30.7,104,28.4,True,True,True,True,100,True,approved
CLM-100295,GK-10171,Delhi,Nehru Place,2025-11-17,Severe AQI,3.9,259.25,0.0,437,32.5,True,True,True,True,100,True,approved
CLM-100296,GK-10096,Mumbai,Malad,2025-12-28,Civic Disruption,9.2,421.99,31.0,20,25.3,True,True,True,True,100,True,approved
CLM-100297,GK-10459,Delhi,Lajpat Nagar,2025-12-07,Heavy Rainfall,7.1,69.61,0.0,345,20.5,True,True,True,True,100,True,approved
CLM-100298,GK-10376,Mumbai,Goregaon,2025-12-28,Severe AQI,3.7,155.56,31.0,20,25.3,True,True,True,True,100,True,approved
CLM-100299,GK-10081,Delhi,Connaught Place,2026-01-27,Severe AQI,8.4,352.04,0.0,352,37.2,True,True,True,True,100,True,approved
CLM-100300,GK-10489,Mumbai,Malad,2025-12-28,Severe AQI,3.2,174.32,31.0,20,25.3,True,True,True,True,100,True,approved
CLM-100301,GK-10035,Mumbai,Powai,2025-12-28,Civic Disruption,6.2,325.06,31.0,20,25.3,True,True,True,True,100,True,approved
CLM-100302,GK-10461,Chennai,Guindy,2025-11-04,Extreme Heat,7.0,282.05,37.8,115,32.9,True,True,True,True,100,True,approved
CLM-100303,GK-10153,Delhi,Janakpuri,2025-11-29,Flooding,6.9,586.05,0.0,333,30.2,False,True,True,True,83,True,approved
CLM-100304,GK-10422,Chennai,T. Nagar,2025-12-17,Flooding,3.0,249.77,30.4,89,26.3,True,True,True,True,100,True,approved
CLM-100305,GK-10004,Mumbai,Borivali,2025-12-28,Civic Disruption,7.9,788.69,31.0,20,25.3,True,True,True,True,100,True,approved
CLM-100306,GK-10267,Chennai,Porur,2026-03-09,Civic Disruption,4.3,168.5,0.0,66,35.9,False,True,False,False,37,False,rejected
CLM-100307,GK-10126,Chennai,Tambaram,2025-10-28,Severe AQI,5.1,345.38,32.2,127,35.2,True,True,True,True,100,True,approved
CLM-100308,GK-10194,Delhi,Dwarka,2026-03-12,Extreme Heat,3.5,184.98,0.0,111,43.6,True,True,True,True,100,True,approved
CLM-100309,GK-10385,Delhi,Dwarka,2026-01-01,Heavy Rainfall,8.7,280.36,0.0,315,26.0,True,True,True,True,100,True,approved
CLM-100310,GK-10497,Chennai,Sholinganallur,2025-11-05,Heavy Rainfall,4.0,146.27,44.4,168,28.7,True,True,True,True,100,True,approved
CLM-100311,GK-10416,Chennai,Anna Nagar,2026-02-11,Extreme Heat,8.6,793.19,0.0,88,24.5,False,True,False,False,43,False,rejected
CLM-100312,GK-10490,Chennai,Adyar,2025-10-19,Heavy Rainfall,3.8,164.47,64.3,171,30.2,True,True,True,True,100,True,approved
CLM-100313,GK-10197,Delhi,Janakpuri,2025-12-27,Severe AQI,8.9,468.31,0.0,403,37.5,True,True,True,True,100,True,approved
CLM-100314,GK-10461,Chennai,Guindy,2025-10-20,Heavy Rainfall,8.3,334.43,47.3,101,37.4,False,True,True,True,83,True,approved
CLM-100315,GK-10348,Chennai,Anna Nagar,2025-11-14,Heavy Rainfall,6.1,150.77,33.9,111,33.5,True,True,True,True,100,True,approved
CLM-100316,GK-10095,Delhi,Lajpat Nagar,2026-01-16,Severe AQI,3.9,285.23,5.0,393,30.9,True,True,True,True,100,True,approved
CLM-100317,GK-10342,Delhi,Connaught Place,2026-01-08,Heavy Rainfall,5.6,302.14,0.0,321,19.0,True,True,True,True,100,True,approved
CLM-100318,GK-10296,Chennai,Tambaram,2025-11-10,Flooding,5.4,232.9,70.7,148,29.5,True,True,True,True,100,True,approved
CLM-100319,GK-10322,Chennai,Guindy,2025-11-04,Heavy Rainfall,6.1,180.58,37.8,115,32.9,True,True,True,True,100,True,approved
CLM-100320,GK-10137,Mumbai,Navi Mumbai,2025-12-28,Severe AQI,7.3,568.59,31.0,20,25.3,True,True,True,False,94,True,approved
CLM-100321,GK-10379,Delhi,Karol Bagh,2025-11-23,Severe AQI,4.1,312.58,0.0,355,22.8,True,True,True,True,100,True,approved
CLM-100322,GK-10450,Mumbai,Borivali,2025-12-28,Heavy Rainfall,7.5,301.18,31.0,20,25.3,True,True,False,True,88,True,approved
CLM-100323,GK-10460,Delhi,Rohini,2025-11-29,Flooding,3.8,234.35,0.0,310,40.7,True,True,True,True,100,True,approved
CLM-100324,GK-10031,Chennai,Guindy,2025-11-04,Flooding,3.4,140.45,37.8,115,32.9,True,True,True,True,100,True,approved
CLM-100325,GK-10205,Mumbai,Dadar,2025-12-28,Flooding,3.2,154.5,31.0,20,25.3,True,True,True,True,100,True,approved
CLM-100326,GK-10154,Delhi,Lajpat Nagar,2026-01-15,Severe AQI,4.9,202.11,0.0,448,32.0,False,True,True,True,83,True,approved
CLM-100327,GK-10133,Mumbai,Bandra,2025-12-21,Severe AQI,8.6,469.58,0.0,453,23.0,True,True,False,True,88,False,approved
CLM-100328,GK-10071,Delhi,Saket,2026-01-24,Flooding,5.2,336.04,0.0,237,21.8,True,True,False,False,60,False,review
CLM-100329,GK-10017,Chennai,Guindy,2025-10-20,Heavy Rainfall,8.2,409.63,47.3,101,37.4,True,False,True,True,86,True,approved
CLM-100330,GK-10389,Mumbai,Goregaon,2025-12-28,Flooding,7.4,239.92,31.0,20,25.3,True,True,True,True,100,True,approved
CLM-100331,GK-10133,Mumbai,Bandra,2025-12-28,Severe AQI,8.1,442.28,31.0,20,25.3,True,True,False,True,89,True,approved
CLM-100332,GK-10016,Delhi,Chandni Chowk,2025-12-15,Civic Disruption,9.9,535.91,0.0,308,23.7,True,True,True,True,100,True,approved
CLM-100333,GK-10171,Delhi,Nehru Place,2026-01-26,Severe AQI,5.8,385.55,0.0,415,34.8,True,True,True,True,100,True,approved
CLM-100334,GK-10081,Delhi,Connaught Place,2025-10-22,Extreme Heat,9.6,402.33,0.0,92,43.9,True,True,True,True,100,True,approved
CLM-100335,GK-10230,Mumbai,Dadar,2025-12-28,Heavy Rainfall,8.8,330.98,31.0,20,25.3,True,True,True,True,100,True,approved
CLM-100336,GK-10270,Mumbai,Powai,2025-12-28,Flooding,10.0,558.81,31.0,20,25.3,True,True,True,True,100,True,approved
CLM-100337,GK-10042,Mumbai,Borivali,2025-12-28,Extreme Heat,7.3,402.52,31.0,20,25.3,True,True,True,True,100,True,approved
CLM-100338,GK-10102,Chennai,Mylapore,2025-11-08,Heavy Rainfall,6.3,384.67,59.6,75,30.4,True,True,False,True,90,True,approved
CLM-100339,GK-10383,Chennai,T. Nagar,2025-10-01,Flooding,5.8,390.92,33.8,37,31.3,True,True,True,True,100,True,approved
CLM-100340,GK-10112,Mumbai,Kurla,2026-03-18,Heavy Rainfall,8.6,396.1,0.0,70,35.8,True,False,False,True,53,False,review
CLM-100341,GK-10324,Chennai,Chromepet,2025-11-26,Heavy Rainfall,4.3,136.07,50.0,128,28.4,True,True,False,True,89,True,approved
CLM-100342,GK-10338,Delhi,Connaught Place,2026-03-09,Extreme Heat,5.9,256.33,0.0,36,44.0,True,True,True,True,100,True,approved
CLM-100343,GK-10361,Chennai,Velachery,2025-11-15,Flooding,8.5,607.74,47.7,91,33.7,True,False,True,True,83,True,approved
CLM-100344,GK-10143,Mumbai,Navi Mumbai,2025-12-28,Civic Disruption,6.8,350.07,31.0,20,25.3,True,True,True,True,100,True,approved
CLM-100345,GK-10273,Delhi,Dwarka,2025-10-06,Extreme Heat,4.8,349.88,0.0,51,44.4,True,True,True,True,100,True,approved
CLM-100346,GK-10415,Delhi,Saket,2025-12-02,Severe AQI,3.2,291.72,0.0,460,19.2,True,True,True,True,100,True,approved
CLM-100347,GK-10324,Chennai,Chromepet,2025-11-29,Heavy Rainfall,3.3,104.43,43.2,29,35.2,True,True,True,True,100,True,approved
CLM-100348,GK-10246,Chennai,Guindy,2025-11-04,Severe AQI,7.2,311.91,37.8,115,32.9,True,True,True,True,100,True,approved
CLM-100349,GK-10362,Chennai,Adyar,2025-12-21,Civic Disruption,4.3,154.11,39.6,20,27.8,True,True,True,True,100,True,approved
CLM-100350,GK-10214,Chennai,Adyar,2025-12-22,Flooding,6.2,567.92,44.1,60,28.5,True,True,True,True,100,True,approved
CLM-100351,GK-10456,Mumbai,Andheri,2026-02-01,Flooding,5.4,130.34,0.0,109,23.7,False,True,False,False,38,False,rejected
CLM-100352,GK-10472,Chennai,Tambaram,2025-12-10,Civic Disruption,4.4,205.03,0.0,97,33.0,True,False,False,True,52,False,review
CLM-100353,GK-10421,Delhi,Janakpuri,2025-11-20,Severe AQI,5.6,195.17,30.7,104,28.4,False,True,True,True,82,False,approved
CLM-100354,GK-10341,Delhi,Dwarka,2025-12-16,Severe AQI,3.4,120.22,0.0,357,33.9,True,True,True,True,100,True,approved
CLM-100355,GK-10092,Mumbai,Borivali,2025-12-28,Extreme Heat,6.9,468.1,31.0,20,25.3,True,True,True,True,100,True,approved
CLM-100356,GK-10195,Mumbai,Dadar,2025-12-23,Civic Disruption,4.7,218.5,0.0,198,37.2,False,False,False,False,28,False,rejected
CLM-100357,GK-10494,Chennai,Mylapore,2025-11-04,Flooding,6.2,509.88,60.0,20,33.1,True,True,True,True,100,True,approved
CLM-100358,GK-10338,Delhi,Connaught Place,2026-01-07,Severe AQI,3.6,156.41,0.0,367,39.2,True,True,True,True,100,True,approved
CLM-100359,GK-10270,Mumbai,Powai,2025-12-28,Civic Disruption,5.8,324.11,31.0,20,25.3,True,True,False,True,88,True,approved
CLM-100360,GK-10309,Delhi,Lajpat Nagar,2025-12-18,Extreme Heat,8.5,464.19,0.0,232,25.5,False,False,False,False,25,False,rejected
CLM-100361,GK-10095,Delhi,Lajpat Nagar,2025-12-07,Heavy Rainfall,9.4,687.48,0.0,345,20.5,True,True,False,True,88,True,approved
CLM-100362,GK-10131,Mumbai,Bandra,2025-12-28,Heavy Rainfall,3.1,281.59,31.0,20,25.3,True,True,True,True,100,True,approved
CLM-100363,GK-10281,Chennai,T. Nagar,2026-03-26,Civic Disruption,9.4,282.41,0.0,106,28.0,False,True,False,True,46,False,rejected
CLM-100364,GK-10388,Chennai,Mylapore,2025-12-21,Extreme Heat,9.3,222.88,30.1,99,27.0,True,True,True,True,100,True,approved
CLM-100365,GK-10276,Delhi,Saket,2025-11-09,Heavy Rainfall,9.1,389.04,0.0,346,27.8,True,True,True,True,100,True,approved
CLM-100366,GK-10004,Mumbai,Borivali,2025-12-28,Civic Disruption,7.8,778.71,31.0,20,25.3,True,True,True,False,92,True,approved
CLM-100367,GK-10160,Mumbai,Kurla,2025-12-28,Heavy Rainfall,3.6,93.04,31.0,20,25.3,True,True,False,True,91,True,approved
CLM-100368,GK-10324,Chennai,Chromepet,2025-11-29,Heavy Rainfall,7.8,246.83,43.2,29,35.2,False,True,True,True,82,True,approved
